,Brand_Class_num,Owner_Type_num,Transmission_num,Fuel_Type_num,Kilometers_Driven_log,Mileage,Seats,Ageofcar,Power,Engine,Price_log
2747,0,1,0,2,8.28349412616251,18.9,5.0,3,81.86,1197,1.713797927758343
2748,0,2,0,1,11.211820372186306,25.1,5.0,7,98.6,1498,1.8562979903656265
2749,0,3,0,2,10.90668965639958,17.5,5.0,12,85.8,1298,0.9745596399981308
2750,0,1,0,2,10.97507116881632,17.5,5.0,6,85.8,1298,1.7047480922384253
2751,0,1,0,1,11.207052266057024,15.1,7.0,8,140.0,2179,1.9892432737616872
2752,0,1,0,1,11.326595886778737,28.09,5.0,5,88.5,1248,1.9600947840472696
2753,0,1,0,1,9.690232448972248,22.32,5.0,5,126.32,1582,2.057962510002712
2754,0,1,0,1,11.918390573078392,13.1,5.0,16,82.0,1493,-0.1625189294977749
2755,0,1,0,2,10.003332887505843,19.4,5.0,7,86.8,1198,1.2669476034873244
2756,0,1,0,2,10.464331157823803,17.19,5.0,4,81.86,1197,2.102913897864978
2757,1,1,1,1,10.085809109330082,18.88,5.0,3,184.0,1995,3.332204510175204
2758,1,1,1,1,13.081541382884074,16.96,5.0,6,138.03,1968,2.5649493574615367
2759,1,2,0,2,11.156250521031495,15.26,5.0,10,103.5,1598,1.1908875647772803
2760,0,2,0,2,9.530174967444372,16.1,5.0,6,85.0,1197,1.483874689458755
2761,0,1,0,1,10.968198289528557,19.01,5.0,8,108.45,1461,1.6074359097634274
2762,1,1,1,1,10.968198289528557,18.56,5.0,12,190.0,1995,2.8892600290434745
2763,0,1,0,1,9.836546146782249,20.5,5.0,3,91.72,1248,2.0425181875752383
2764,0,1,0,2,10.38523445880145,20.51,5.0,8,67.04,998,1.029619417181158
2765,0,1,0,1,10.514230906841258,15.1,7.0,6,140.0,2179,2.5249283241374862
2766,0,1,0,1,10.90041773707303,23.0,5.0,5,88.8,1248,1.6094379124341005
2767,1,1,1,1,10.516914889962838,18.56,5.0,4,190.0,1995,3.4855385300959063
2768,0,1,0,1,10.043249494911286,25.2,5.0,6,74.0,1248,1.8718021769015916
2769,1,1,1,1,9.546812608597396,18.12,5.0,6,190.0,1995,3.555348061489413
2770,0,2,0,1,11.513655198649827,25.0,5.0,6,69.01,1396,0.6931471805599453
2771,0,1,0,1,10.988372720584238,15.1,7.0,6,140.0,2179,2.247072383063787
2772,1,2,1,1,11.186253052827162,12.07,7.0,5,241.4,2967,3.6635616461296463
2773,1,1,1,1,11.27720313144916,18.48,5.0,12,177.0,1995,2.70805020110221
2774,0,1,0,2,11.111402576094688,17.1,5.0,8,121.3,1591,1.8164520818184269
2775,0,2,1,1,11.512925464970229,13.01,7.0,6,194.3,2199,2.6741486494265287
2776,0,1,0,2,10.6689553946757,18.2,5.0,9,93.7,999,1.1786549963416462
2777,0,1,1,2,10.21877263241388,20.51,5.0,3,67.0,998,1.6448050562713916
2778,0,2,0,2,11.407564949312402,17.3,5.0,14,64.0,1061,0.2151113796169455
2779,0,1,0,2,10.604106747934772,18.5,5.0,8,82.85,1197,1.029619417181158
2780,0,2,1,2,11.208883631749874,13.7,5.0,10,157.75,1798,1.6544112780768316
2781,0,2,0,2,11.362102575235644,15.3,5.0,16,83.0,1341,-0.7985076962177716
2782,0,1,0,2,11.09276287610148,18.9,5.0,7,67.1,998,1.1786549963416462
2783,0,1,0,2,10.043249494911286,16.8,5.0,6,34.2,796,0.4054651081081644
2784,0,1,0,2,10.839580911706465,20.36,5.0,9,78.9,1197,1.0473189942805592
2785,0,1,0,2,9.816567080505427,21.7,5.0,3,67.0,999,1.5040773967762742
2786,1,1,1,1,10.491274217438248,15.0,5.0,7,107.3,2147,2.7880929087757464
2787,1,1,1,2,10.126631103850338,17.21,5.0,4,103.5,1197,2.0476928433652555
2788,0,3,0,1,11.302204433654577,12.05,8.0,14,120.0,2179,1.4701758451005926
2789,0,1,1,1,9.98594273247232,12.9,7.0,2,174.5,2755,3.5004392163118045
2790,0,1,0,1,11.289781913656018,12.8,8.0,11,102.0,2494,1.55814461804655
2791,0,1,0,2,9.275285060616564,20.85,5.0,3,83.14,1197,1.873339456220478
2792,0,1,0,2,8.325063693631197,21.7,5.0,3,67.0,999,1.5686159179138452
2793,0,1,0,1,11.49781182716018,22.95,5.0,4,74.0,1248,1.791759469228055
2794,0,1,0,2,11.02805994287377,18.9,5.0,5,82.0,1197,1.8562979903656265
2795,1,1,0,1,10.896739325546411,20.34,5.0,7,103.2,1498,1.589235205116581
2796,1,1,1,1,11.170406986612614,17.68,5.0,8,174.33,1968,3.0238337036648657
2797,0,1,0,1,10.598682634713374,19.3,5.0,6,73.9,1248,1.5602476682433286
2798,1,1,1,1,11.551232299124814,22.69,5.0,12,190.0,1995,2.294552921296781
2799,0,1,0,2,9.63782786411884,21.1,5.0,3,55.2,814,1.3056264580524355
2800,0,1,0,1,11.141861783579396,23.4,5.0,8,74.0,1248,1.749199854809259
2801,1,1,0,1,11.227374453527402,20.14,5.0,7,88.5,1498,1.7404661748405046
2802,0,1,0,2,10.708913760562126,18.0,5.0,7,86.7,1198,1.5973653311998313
2803,1,1,1,2,10.87849992022629,14.4,5.0,9,103.6,1598,1.4562867329399256
2804,0,1,0,2,10.079120121179288,20.51,5.0,7,67.04,998,1.0986122886681098
2805,1,1,0,1,11.305876694987308,20.14,5.0,7,88.8,1498,1.8718021769015916
2806,1,2,0,2,10.985292722887856,16.47,5.0,6,73.9,1198,1.589235205116581
2807,0,1,0,1,10.855261251655614,25.8,5.0,5,98.6,1498,1.6863989535702288
2808,1,1,1,1,10.933106969717286,18.53,5.0,7,187.74,1968,3.1780538303479458
2809,0,1,0,1,10.284625814486557,24.7,5.0,2,69.0,1047,2.009555414215669
2810,1,1,1,1,10.420792142399828,21.5,5.0,4,108.5,1498,2.26176309847379
2811,1,1,1,1,11.03488966402723,18.53,5.0,7,187.74,1968,3.218875824868201
2812,1,1,0,1,11.097410021008562,19.01,5.0,7,108.5,1461,1.916922612182061
2813,0,1,1,1,10.749999389802367,21.66,5.0,5,103.52,1498,2.150598735996164
2814,0,1,0,1,11.192251771557803,25.83,5.0,5,99.0,1498,1.665818245870208
2815,0,1,0,1,10.84898751099427,15.42,8.0,10,70.0,1405,0.9162907318741552
2816,1,1,1,1,11.407564949312402,14.84,5.0,10,167.62,2143,2.631888840136646
2817,0,2,0,1,11.141861783579396,13.0,7.0,7,168.5,2982,2.995732273553991
2818,0,2,0,2,11.407564949312402,17.0,5.0,10,118.0,1497,1.2237754316221157
2819,0,1,0,2,10.571316925111784,18.6,5.0,6,81.83,1197,1.7047480922384253
2820,1,2,0,1,11.608235644774552,20.54,5.0,9,103.6,1598,1.2947271675944
2821,0,1,0,1,11.127586461245654,13.1,7.0,10,141.0,2499,1.7681496035889213
2822,0,1,1,2,10.234660056062438,14.8,5.0,3,121.36,1497,2.3456445824544927
2823,0,1,0,1,10.973202986493744,17.8,5.0,8,74.0,1248,1.6094379124341005
2824,0,1,0,1,11.133698116560984,23.0,5.0,10,90.0,1396,1.2149127443642704
2825,0,1,0,1,11.918390573078392,12.99,8.0,10,100.6,2494,1.9387416595767009
2826,0,1,0,1,9.546812608597396,21.5,5.0,3,108.5,1497,2.2925347571405443
2827,0,1,0,1,11.178263588657464,20.0,5.0,9,68.05,1399,1.1939224684724346
2828,1,2,1,1,10.778956289890028,17.85,4.0,8,300.0,2967,3.9219733362813134
2829,0,1,1,1,11.094375117313408,17.01,5.0,6,126.2,1582,2.525728644308256
2830,1,1,1,1,10.87804719253426,16.55,5.0,7,140.0,1968,3.0204248861443626
2831,0,1,0,1,9.588776807696428,16.0,7.0,4,140.0,2179,2.6741486494265287
2832,0,1,1,1,10.44665451147278,13.8,7.0,4,174.57,2999,2.995732273553991
2833,0,1,0,1,10.858998997563564,23.4,5.0,7,74.0,1248,1.6582280766035324
2834,0,1,0,2,10.145256567973505,20.73,5.0,6,91.1,1373,1.7749523509116738
2835,0,1,0,2,9.998797732340453,21.1,5.0,8,55.2,814,0.9555114450274363
2836,1,1,1,1,11.225243392518449,11.0,5.0,14,198.5,2987,2.3978952727983707
2837,1,1,1,1,11.472051385760256,18.48,5.0,10,177.0,1995,2.740840023925201
2838,0,1,0,1,10.199026181265689,24.0,5.0,4,73.97,1186,1.749199854809259
2839,1,1,1,1,10.16585181700362,14.47,5.0,6,301.73,2993,4.31748811353631
2840,0,2,0,1,11.84939770159144,17.8,5.0,14,75.0,1248,0.6931471805599453
2841,0,1,0,2,11.464690646567789,17.92,5.0,13,62.1,1086,0.8329091229351039
2842,0,2,0,1,11.813030057420567,12.8,8.0,12,102.0,2494,2.1041341542702074
2843,0,1,0,2,10.373491181781864,18.6,5.0,6,81.83,1197,1.5686159179138452
2844,1,2,1,1,11.132148091391755,11.0,5.0,13,198.5,2987,2.1400661634962708
2845,0,1,0,1,11.184421397998191,20.0,5.0,10,68.0,1399,1.0647107369924282
2846,0,1,0,1,10.860920227741458,21.43,5.0,9,86.79,1364,1.8718021769015916
2847,0,1,0,2,9.210340371976184,18.9,5.0,3,81.86,1197,1.766441661243765
2848,1,1,0,1,8.74209519574531,16.3,5.0,2,170.0,1956,3.1742967814702334
2849,0,1,1,2,8.270269111436624,20.89,5.0,2,81.8,1197,1.9960599327407849
2850,0,1,0,1,10.932392428779416,11.5,7.0,7,171.0,2982,2.847812143477369
2851,1,1,0,1,11.877568578558138,20.54,5.0,8,103.6,1598,1.9459101490553128
2852,0,1,0,1,10.545341438708522,13.68,7.0,4,147.8,2393,2.8707357833793057
2853,0,1,0,1,10.839580911706465,20.0,5.0,8,68.1,1399,0.9162907318741552
2854,0,1,0,1,11.918390573078392,23.59,5.0,6,67.05,1364,1.791759469228055
2855,0,1,0,1,7.824046010856292,18.06,7.0,3,63.0,2523,2.110213200346589
2856,1,1,1,1,10.63732071836749,12.7,5.0,3,187.7,2179,3.802877558167348
2857,1,1,1,1,11.06663836234181,16.07,5.0,10,181.0,1995,2.3513752571634776
2858,0,2,0,2,11.289781913656018,13.2,5.0,13,94.0,1495,0.6418538861723947
2859,0,2,1,2,10.308952660644293,23.1,5.0,5,67.04,998,1.4469189829363254
2860,1,2,1,1,10.6689553946757,16.36,5.0,7,187.7,2179,3.277144732992177
2861,1,2,1,1,11.407564949312402,12.4,5.0,8,179.5,2698,3.1135153092103742
2862,1,1,0,1,11.72706863408714,23.08,5.0,10,63.1,1461,1.1939224684724346
2863,0,2,0,2,10.645424897265505,18.0,5.0,6,86.7,1198,1.4586150226995167
2864,0,1,0,1,11.287579490100818,19.87,5.0,9,83.8,1461,1.6582280766035324
2865,0,1,0,1,11.225243392518449,12.99,8.0,6,100.6,2494,2.463853240590168
2866,0,1,0,2,11.190113500534707,18.0,5.0,7,86.7,1198,1.4469189829363254
2867,1,1,1,1,11.05089000537367,14.94,5.0,9,204.0,2143,2.6546494243750947
2868,0,1,0,2,10.89141033686003,17.71,5.0,6,78.9,1197,1.4350845252893227
2869,0,1,1,1,9.798127036878302,11.36,8.0,4,171.5,2755,2.9041650800285006
2870,1,1,0,1,10.839580911706465,15.8,5.0,8,170.0,2148,2.917770732084279
2871,0,2,0,2,11.370209162768631,16.1,5.0,13,88.2,1298,0.8754687373538999
2872,0,1,0,1,10.275051108968611,27.39,5.0,5,74.0,1248,1.8718021769015916
2873,0,1,0,3,10.933106969717286,13.45,5.0,7,62.1,1086,1.1631508098056809
2874,0,1,1,2,10.404262840448617,23.1,5.0,6,67.04,998,1.383791230901772
2875,0,1,0,1,11.072775740050202,22.7,5.0,7,89.84,1498,1.6956156086751528
2876,0,1,0,1,11.238488619268468,18.8,5.0,11,90.0,1248,0.9932517730102834
2877,0,1,0,1,10.793824376721568,27.3,5.0,5,98.6,1498,1.8325814637483104
2878,0,1,0,1,10.997271537014264,15.1,7.0,5,140.0,2179,2.586259144048288
2879,1,1,0,1,11.326595886778737,23.08,5.0,9,63.1,1461,1.308332819650179
2880,1,1,1,1,9.279306576440906,19.27,5.0,3,167.62,2143,3.6765538044232993
2881,0,2,0,1,11.755950071877589,19.0,5.0,11,90.0,1248,0.3364722366212129
2882,0,1,0,1,10.463389013948712,22.9,5.0,7,74.0,1248,1.252762968495368
2883,0,1,0,2,11.231238717918634,17.5,5.0,9,85.8,1197,1.3297240096314962
2884,0,1,0,1,11.326595886778737,19.09,5.0,6,69.01,1405,0.9932517730102834
2885,0,1,0,1,10.565015058715613,25.8,5.0,8,98.6,1498,1.1631508098056809
2886,0,1,0,2,10.308952660644293,20.4,5.0,5,81.8,1197,1.6094379124341005
2887,0,1,0,1,10.596634733096073,20.77,7.0,9,88.8,1248,1.9459101490553128
2888,0,2,0,2,9.87816974455184,18.9,5.0,7,82.0,1197,1.0473189942805592
2889,1,1,0,2,10.621327345686446,19.69,5.0,5,67.04,1198,1.4469189829363254
2890,0,2,0,2,10.308952660644293,18.9,5.0,7,82.0,1197,1.589235205116581
2891,1,1,0,1,10.51867319162636,17.1,5.0,4,170.0,1956,2.827313621929028
2892,1,2,0,1,11.03488966402723,22.07,5.0,7,73.9,1199,1.4469189829363254
2893,0,1,1,2,10.645972366424532,15.5,5.0,6,86.7,1198,1.4678743481123135
2894,1,1,1,1,10.839600519357369,16.09,5.0,9,184.0,1995,2.833213344056216
2895,1,1,1,1,10.922136297063853,18.88,5.0,4,184.0,1995,3.34814816057234
2896,0,1,1,2,10.752098835720146,15.6,5.0,7,116.3,1497,1.8164520818184269
2897,0,1,0,1,10.98520797353402,12.83,7.0,7,162.0,2696,2.224623551524334
2898,0,1,0,1,10.54157118232102,26.59,5.0,6,74.0,1248,1.5789787049493915
2899,0,1,0,1,11.170435156023451,25.2,5.0,7,74.0,1248,1.5686159179138452
2900,0,1,0,2,10.800065253100264,18.4,5.0,9,86.8,1198,0.8329091229351039
2901,0,1,0,2,9.284519770150434,18.9,5.0,5,82.0,1197,1.55814461804655
2902,0,1,0,1,11.184421397998191,22.95,5.0,4,74.0,1248,1.6094379124341005
2903,0,1,0,2,11.418614785498988,21.1,5.0,6,55.2,814,0.9162907318741552
2904,0,1,0,2,9.546812608597396,18.6,5.0,4,81.83,1197,1.7833912195575383
2905,1,2,1,1,10.778956289890028,9.0,5.0,7,181.0,1984,2.772588722239781
2906,0,1,0,1,11.227055083747713,22.7,5.0,7,89.84,1498,1.8164520818184269
2907,0,2,0,2,10.388995368317827,21.1,5.0,7,85.8,1197,1.3987168811184478
2908,0,2,0,1,11.456355113481834,21.9,5.0,11,90.0,1396,1.1314021114911006
2909,0,1,0,2,10.46024210819052,22.0,5.0,8,81.8,1197,1.7029282555214391
2910,1,3,1,2,10.654903641220049,8.0,4.0,11,394.3,4806,3.759104899003433
2911,0,1,0,1,10.819778284410283,17.8,5.0,6,75.0,1248,1.7404661748405046
2912,0,1,0,2,10.46310334047155,19.4,5.0,7,86.8,1198,1.0473189942805592
2913,0,1,1,2,10.398397186236718,13.0,5.0,3,121.3,1591,2.6919208191723265
2914,0,2,0,2,11.686878772093667,17.7,5.0,13,78.0,1497,0.8109302162163288
2915,0,1,0,2,9.392661928770137,18.5,5.0,5,85.8,1197,1.2947271675944
2916,0,1,0,1,10.752077435046024,22.77,5.0,5,98.59,1498,1.9810014688665836
2917,1,1,1,1,11.202806899641612,13.2,5.0,11,170.0,1995,2.3693087250369538
2918,0,2,0,2,9.104979856318357,17.01,5.0,7,121.3,1591,1.7047480922384253
2919,0,4,0,1,12.388394202324127,12.8,8.0,16,102.0,2494,1.62924053973028
2920,0,1,0,2,10.143370219854614,22.5,5.0,7,67.04,998,1.1786549963416462
2921,0,1,0,1,9.546812608597396,25.47,7.0,3,88.5,1248,2.224623551524334
2922,0,1,0,2,11.097410021008562,19.7,5.0,13,46.3,796,0.5306282510621704
2923,0,1,0,2,10.9209620897446,19.0,5.0,11,66.1,998,1.0543120297715298
2924,1,1,1,1,11.407564949312402,11.0,5.0,12,235.0,2993,2.8763855159214247
2925,0,1,0,2,10.6689553946757,18.15,5.0,4,82.0,1198,1.5040773967762742
2926,0,2,1,2,10.976491392697485,19.2,5.0,13,80.0,1197,1.0818051703517284
2927,0,2,1,2,11.440354772135391,12.9,5.0,14,130.0,1799,0.9555114450274363
2928,0,1,0,2,10.819778284410283,20.36,5.0,11,78.9,1197,1.0986122886681098
2929,1,2,1,1,11.272330520042264,14.84,5.0,7,170.0,2143,2.740840023925201
2930,0,1,0,2,10.51867319162636,17.6,5.0,10,88.73,1496,1.029619417181158
2931,0,1,0,2,10.911463720944791,17.0,5.0,11,118.0,1497,0.9162907318741552
2932,0,1,0,1,10.275051108968611,23.4,5.0,7,74.0,1248,1.749199854809259
2933,0,1,0,2,11.127262984158245,22.0,5.0,11,81.8,1197,1.029619417181158
2934,0,1,0,2,10.968198289528557,17.01,5.0,7,121.3,1591,1.5238800240724537
2935,0,1,0,1,11.071159377135732,23.2,5.0,9,73.94,1248,1.2947271675944
2936,0,1,0,1,10.341742483467284,13.0,7.0,6,168.5,2982,2.9882040071331994
2937,1,1,0,1,9.68277853533738,17.1,5.0,3,170.0,1956,2.917770732084279
2938,0,1,0,2,9.896462937599164,18.6,5.0,4,81.83,1197,1.9387416595767009
2939,0,2,0,0,10.789319076925574,26.6,5.0,7,58.16,998,1.0473189942805592
2940,0,1,0,1,11.230443183476446,13.93,7.0,9,138.0,2179,1.3217558399823195
2941,0,2,0,1,11.26446410567173,19.3,5.0,13,73.9,1248,0.8329091229351039
2942,0,1,0,1,11.26446410567173,25.0,5.0,5,69.01,1396,0.8329091229351039
2943,0,1,0,1,10.858998997563564,28.4,5.0,5,74.0,1248,1.7833912195575383
2944,0,1,1,2,10.308952660644293,23.1,5.0,5,67.04,998,1.249901736214336
2945,1,1,1,1,9.865474110337912,14.69,5.0,5,258.0,2993,3.864931397894296
2946,1,1,0,2,10.297251130669952,16.47,5.0,6,74.0,1198,1.860974538249528
2947,0,1,0,1,11.289781913656018,13.93,7.0,10,138.03,2179,1.5040773967762742
2948,1,1,1,2,7.996653875462607,13.6,4.0,3,181.0,1598,3.6826098411003407
2949,0,1,0,2,9.971146201009942,15.6,5.0,6,70.0,1196,1.3862943611198906
2950,0,1,0,1,11.25156070083582,26.0,5.0,6,98.6,1498,1.9430489167742813
2951,0,2,0,1,11.289781913656018,12.6,7.0,15,112.0,1991,0.5596157879354227
2952,0,1,0,1,11.311482248968687,20.0,5.0,8,108.5,1968,1.55814461804655
2953,0,1,0,1,11.508847159978355,11.5,7.0,5,171.0,2982,3.157000421150113
2954,0,1,0,1,10.591396035047872,22.32,5.0,7,126.32,1582,2.0135687975291283
2955,0,1,0,1,11.635143097694478,15.1,7.0,6,140.0,2179,2.3841650799864684
2956,0,1,0,2,10.085809109330082,25.17,5.0,4,53.3,799,1.252762968495368
2957,0,2,0,2,10.571316925111784,18.6,5.0,6,81.83,1197,1.840549633397487
2958,0,1,1,2,10.51867319162636,15.6,5.0,9,116.3,1497,1.9095425048844383
2959,0,1,1,1,11.020398069485614,10.91,7.0,4,197.0,3198,3.3631493140246254
2960,0,1,1,2,11.02919606686594,13.7,5.0,5,157.75,1798,2.655352412101761
2961,1,3,1,1,10.51867319162636,22.69,5.0,9,190.0,1995,2.70805020110221
2962,0,1,0,0,10.87804719253426,22.8,7.0,8,80.9,1373,1.7578579175523736
2963,0,1,0,1,11.082142548877776,23.2,5.0,8,73.94,1248,1.3217558399823195
2964,0,1,0,2,11.695247021764184,17.0,5.0,16,62.1,1086,0.1397619423751586
2965,0,2,0,1,11.90502836170816,11.5,7.0,10,171.0,2982,2.545531271604435
2966,0,1,0,2,10.87806606028079,16.1,5.0,12,88.2,1298,0.6678293725756554
2967,0,1,0,2,10.014357861367552,20.3,5.0,3,84.0,1199,1.599387576580599
2968,0,1,1,2,10.819778284410283,18.0,5.0,6,117.3,1497,2.110213200346589
2969,1,1,1,1,10.782761540731007,13.2,5.0,8,170.0,1995,3.0440461338325417
2970,1,2,1,1,11.440354772135391,14.21,5.0,11,203.0,2143,2.862200880929469
2971,0,1,0,1,10.887436932884098,28.4,5.0,6,74.0,1248,1.6789639750827108
2972,0,1,0,2,9.774801544908083,16.02,7.0,7,93.7,1373,1.8484548129046
2973,0,1,0,2,10.49753237205286,17.01,5.0,10,121.3,1591,1.0818051703517284
2974,1,1,1,1,10.161959636903632,12.63,5.0,2,147.5,2179,4.019980146933238
2975,0,1,0,2,11.004929168214398,17.0,5.0,12,62.0,1086,0.1397619423751586
2976,1,1,1,1,9.323669057283183,19.27,5.0,4,167.62,2143,3.624340932976365
2977,0,1,0,2,10.800493522998416,20.36,5.0,4,78.9,1197,1.4036429994545037
2978,1,1,0,1,10.714417768752456,22.07,5.0,9,73.9,1199,1.095273387402595
2979,0,1,0,1,10.596634733096073,24.3,5.0,4,88.5,1248,2.066862759472976
2980,0,1,0,1,10.507803519389457,19.87,5.0,5,83.8,1461,2.0135687975291283
2981,0,1,0,1,11.669929213779891,18.0,5.0,12,75.0,1248,0.0953101798043249
2982,1,1,1,1,9.680344001221918,11.3,7.0,5,254.8,2987,4.02535169073515
2983,0,1,0,1,10.819778284410283,25.4,5.0,5,73.97,1186,1.252762968495368
2984,0,1,0,1,11.918390573078392,18.1,5.0,13,110.0,1493,1.0986122886681098
2985,0,1,0,2,9.305650551780507,17.01,5.0,7,121.3,1591,1.8082887711792652
2986,0,1,0,2,11.532884942709831,15.6,5.0,11,70.0,1196,0.8109302162163288
2987,0,1,0,1,10.545341438708522,25.2,5.0,5,74.0,1248,1.7833912195575383
2988,0,1,0,1,11.177326846633411,23.08,5.0,8,63.12,1461,1.599387576580599
2989,1,2,0,2,10.744062867162503,16.47,5.0,6,74.0,1198,1.7029282555214391
2990,1,1,1,1,11.37366339763672,22.69,5.0,2,190.0,1995,1.897619859927532
2991,0,1,0,2,9.941024156064854,15.0,5.0,6,103.52,1598,1.8325814637483104
2992,0,2,0,2,10.968198289528557,18.2,5.0,16,93.7,999,0.412109650826833
2993,1,1,1,1,10.841069998544572,12.07,7.0,7,241.4,2967,3.551913599040779
2994,0,1,0,1,11.33958347095685,26.21,5.0,5,88.5,1248,1.9315214116032136
2995,0,1,0,1,10.915088464214609,25.1,5.0,7,98.6,1498,1.790091412127358
2996,1,1,1,2,11.198214720130528,10.93,5.0,11,272.0,3498,2.341805806147327
2997,1,1,1,1,10.819798284210286,14.57,5.0,9,241.38,2967,3.367295829986474
2998,0,2,0,1,11.442138127248516,14.02,7.0,5,118.3,2179,1.766441661243765
2999,0,3,1,2,11.508746746273811,12.0,5.0,15,100.0,1493,0.7929925155296614
3000,0,1,0,2,11.184421397998191,15.5,5.0,11,103.3,1586,0.8754687373538999
3001,0,3,0,2,11.156250521031495,14.53,5.0,12,138.1,1798,1.0986122886681098
3002,1,2,1,2,11.018629143155447,14.4,5.0,9,103.6,1598,1.3217558399823195
3003,0,1,0,2,11.105107591278466,21.1,5.0,6,55.2,814,1.0818051703517284
3004,0,1,0,1,11.339309900805215,20.0,5.0,10,108.5,1968,1.7578579175523736
3005,0,1,0,1,11.299719868194977,22.9,5.0,9,74.0,1248,1.589235205116581
3006,0,1,1,2,8.517193191416238,14.28,5.0,3,138.03,1798,2.830267833826459
3007,0,1,0,1,11.429543856031176,12.99,8.0,8,100.0,2494,2.525728644308256
3008,0,1,0,1,10.87804719253426,27.28,5.0,4,69.0,1047,1.6094379124341005
3009,0,1,0,2,10.59217480237398,15.41,5.0,6,103.52,1598,1.5432981099295553
3010,0,1,1,1,10.275051108968611,10.91,7.0,5,197.0,3198,3.3945083935113587
3011,0,2,0,2,10.094686257267686,25.17,5.0,4,53.3,799,1.2412685890696329
3012,0,1,0,1,11.225243392518449,23.0,5.0,9,90.0,1396,1.3862943611198906
3013,0,2,0,1,11.254361968424758,17.5,5.0,9,106.0,1896,1.5040773967762742
3014,0,1,0,1,11.215731632145852,21.43,5.0,8,87.2,1364,1.7698546338400052
3015,0,1,0,1,11.018629143155447,15.4,8.0,6,120.0,2179,2.2512917986064958
3016,1,1,1,1,10.691944912900398,14.16,5.0,8,174.3,1968,3.481240089335692
3017,1,1,1,1,11.360310272345556,22.69,5.0,8,190.0,1995,2.5710843460290524
3018,1,1,0,1,10.858998997563564,21.64,5.0,9,84.8,1461,1.252762968495368
3019,0,2,0,2,10.757902880692196,12.8,5.0,11,177.6,2354,1.252762968495368
3020,0,1,0,1,11.184560277242912,16.8,5.0,11,110.0,1493,1.4929040961781488
3021,0,1,0,2,9.615805480084347,16.8,8.0,6,34.2,796,0.8544153281560676
3022,0,1,0,2,13.081541382884074,17.4,5.0,6,117.3,1497,1.6094379124341005
3023,1,2,1,1,10.115367911571628,14.4,5.0,9,241.4,2967,3.332204510175204
3024,0,2,0,2,11.225243392518449,16.6,5.0,14,68.0,1388,0.6931471805599453
3025,0,1,0,1,10.950806546816688,22.54,5.0,6,88.73,1396,1.8484548129046
3026,1,1,1,1,10.622716624094574,13.0,5.0,6,201.1,2143,3.2039652121324464
3027,0,2,0,0,11.429543856031176,26.2,5.0,9,58.2,998,1.0986122886681098
3028,0,1,0,1,9.903487552536127,22.77,5.0,5,98.59,1498,2.066862759472976
3029,0,1,0,2,10.865879121292949,18.5,5.0,10,80.0,1197,1.1786549963416462
3030,0,2,0,2,9.740968623038354,17.8,5.0,5,117.3,1497,2.110213200346589
3031,1,1,0,1,10.571368205848186,23.08,5.0,10,63.1,1461,1.0473189942805592
3032,0,2,0,1,11.775182031330797,20.0,5.0,11,68.0,1399,1.1631508098056809
3033,1,1,0,2,10.714417768752456,18.44,5.0,8,75.0,1198,0.5596157879354227
3034,0,1,0,1,10.628617778949124,17.8,5.0,8,74.0,1248,1.2178757094949273
3035,0,2,0,2,11.314498916192855,12.8,5.0,12,177.6,2354,1.749199854809259
3036,0,1,1,2,11.112447898373103,13.7,5.0,11,157.75,1798,1.547562508716013
3037,0,1,0,2,9.964582651895938,14.0,5.0,4,35.0,796,1.0647107369924282
3038,0,1,0,1,10.921648716806612,21.9,5.0,9,88.8,1396,1.4469189829363254
3039,0,1,1,1,9.472704636443671,17.01,5.0,4,126.2,1582,2.6741486494265287
3040,0,1,0,1,10.730400473259069,25.2,5.0,5,74.0,1248,1.6752256529721037
3041,0,1,0,1,11.56171562913966,25.2,5.0,7,74.0,1248,1.3480731482996928
3042,0,1,0,1,11.957970196174768,12.8,8.0,12,102.0,2494,2.1400661634962708
3043,0,1,0,1,11.813030057420567,24.4,5.0,5,71.0,1120,1.4350845252893227
3044,0,1,0,1,11.112447898373103,20.77,7.0,5,88.7,1248,1.9095425048844383
3045,0,1,1,1,11.407564949312402,10.91,7.0,5,197.2,3198,3.258096538021482
3046,0,1,0,1,10.381304329495126,22.54,5.0,2,88.73,1396,2.152924318439639
3047,0,1,0,2,10.757902880692196,19.0,5.0,12,67.1,998,0.378436435720245
3048,0,2,0,1,11.229341649844605,21.1,5.0,10,73.9,1248,1.029619417181158
3049,0,1,0,0,10.696525315910868,32.26,4.0,3,58.2,998,1.3862943611198906
3050,0,1,0,2,10.968198289528557,17.0,5.0,7,118.0,1497,1.6992786164338898
3051,0,1,0,2,11.002099841204238,17.5,5.0,12,85.8,1298,0.8960880245566357
3052,1,1,1,1,10.714417768752456,17.05,5.0,7,184.0,1995,3.068052935133617
3053,0,1,0,2,10.62607216874969,15.0,5.0,11,90.0,1368,0.3220834991691132
3054,0,1,0,1,11.396391648714276,16.0,7.0,5,140.0,2179,2.602689685444384
3055,0,2,1,2,11.010563919616366,16.95,5.0,12,78.9,1197,1.1314021114911006
3056,0,1,0,2,9.047821442478408,21.4,5.0,5,83.1,1197,1.7029282555214391
3057,0,1,0,1,10.490746300336754,24.3,5.0,4,88.5,1248,2.252343876557299
3058,0,1,0,2,10.049836448871265,15.6,5.0,9,70.02,1196,0.8712933659434193
